date,year,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2004-10-25,2004,72,251,343963,0,0,0,0,0,0,3,0,0,1,0,2,5,1,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,1,1,2,5,7,1,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26366,36005,35997,36006,35996,35996,36008,35994,36006,29589,0,0,0,0,0,0,0,0
2004-10-26,2004,219,541,340471,0,0,0,0,0,0,0,13,1,3,1,3,0,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,3,13,4,13,3,7,442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24574,36007,35998,35999,35997,35998,36000,36006,36000,27892,0,0,0,0,0,0,0,0
2004-10-27,2004,317,675,336979,0,0,0,0,0,0,1,3,1,1,0,0,0,1,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,1,1,1,5,1,1,632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22774,36005,35999,35999,35996,36008,35999,35998,36002,26199,0,0,0,0,0,0,0,0
2004-10-28,2004,381,747,333487,0,0,0,0,0,0,0,4,1,1,0,2,0,1,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,3,4,1,2,7,1,700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20970,36009,35995,35997,36006,35997,35996,36007,35995,24515,0,0,0,0,0,0,0,0
2004-10-29,2004,183,444,331633,0,0,0,0,0,0,0,0,0,3,2,1,2,1,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,8,4,10,16,387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19170,35997,36007,35998,35994,36006,35998,35996,36006,24461,0,0,0,0,0,0,0,0
2004-10-30,2004,514,884,328105,0,0,0,0,0,0,4,3,7,36,13,125,6,3,316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18,66,35,191,25,9,515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17370,36003,35996,35998,35997,36007,35997,35997,36007,22733,0,0,0,0,0,0,0,0
2004-10-31,2004,276,512,324577,0,0,0,0,0,0,0,2,1,2,1,0,0,1,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,6,1,1,3,5,467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15570,36005,35999,35997,35999,36001,36003,36001,36000,21002,0,0,0,0,0,0,0,0
2004-11-01,2004,281,527,322543,0,0,0,0,0,0,0,3,0,1,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,3,1,8,1,0,487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11980,36002,35991,36003,35999,35999,36000,36000,36000,22569,0,0,0,0,0,0,0,0
2004-11-02,2004,125,336,315415,0,0,0,0,0,0,0,3,4,0,2,1,0,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6,4,8,5,4,15,238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8380,35996,35998,36007,35998,35997,35997,36009,35999,19034,0,0,0,0,0,0,0,0
2004-11-03,2004,462,774,315019,0,0,0,0,0,0,0,130,0,0,0,0,1,2,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,3,2,4,2,1,4,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6580,35996,36006,35997,35998,35997,36007,35997,35997,20444,0,0,0,0,0,0,0,0
2004-11-04,2004,1203,1982,309610,0,0,0,0,0,0,0,45,63,268,469,5,0,1,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,89,358,791,8,6,2,571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,35999,35997,36008,35994,36005,36001,35997,35997,18642,0,0,0,0,0,0,0,0
2004-11-05,2004,1044,1610,306012,0,0,0,0,0,0,0,387,1,0,7,15,8,4,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628,1,2,16,46,16,5,894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,35999,36008,35998,35996,35998,36006,35997,35997,16843,0,0,0,0,0,0,0,0
2004-11-06,2004,544,883,300607,0,0,0,0,0,0,0,243,1,0,0,1,0,1,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,1,2,4,1,3,2,448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33571,35998,35999,36006,35997,35998,36005,36000,15033,0,0,0,0,0,0,0,0
2004-11-08,2004,224,367,77400,0,0,0,0,0,0,0,0,0,0,0,0,0,6,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29967,35989,11444,0,0,0,0,0,0,0,0
2004-11-09,2004,9,43,118392,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35997,36006,20012,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-11,2004,111,212,279004,0,0,0,0,0,0,0,1,1,0,1,1,0,2,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20972,35998,35997,35998,36000,36007,35996,35999,6037,0,0,0,0,0,0,0,0
2004-11-12,2004,30,89,275412,0,0,0,0,0,0,0,0,1,1,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19180,35998,35996,36006,35997,35997,36004,35999,4235,0,0,0,0,0,0,0,0
2004-11-13,2004,34,81,271808,0,0,0,0,0,0,0,0,1,0,11,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20,1,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17370,36003,36000,35997,35999,36008,35999,35997,2435,0,0,0,0,0,0,0,0
2004-11-14,2004,17,65,266416,0,0,0,0,0,0,0,0,1,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780,35994,36007,36000,35996,36000,35998,35998,643,0,0,0,0,0,0,0,0
2004-11-15,2004,73,146,262804,0,0,0,0,0,0,0,0,2,0,0,3,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,1,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11970,35999,36002,35996,36009,35999,36000,34829,0,0,0,0,0,0,0,0,0
2004-11-16,2004,27,62,259209,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,2,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10180,35999,35998,36004,35994,36001,36004,33029,0,0,0,0,0,0,0,0,0
2004-11-17,2004,7,30,255604,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,3,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370,35996,36000,36001,36003,36004,35991,31239,0,0,0,0,0,0,0,0,0
2004-11-18,2004,110,227,252003,0,0,0,0,0,0,0,88,1,0,9,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,1,18,19,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570,35995,36002,36000,36001,35999,36001,29435,0,0,0,0,0,0,0,0,0
2004-11-19,2004,5,16,248405,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,36006,36000,36001,35991,36000,36002,27635,0,0,0,0,0,0,0,0,0
2004-11-21,2004,70,97,244808,0,0,0,0,0,0,0,68,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,36003,35997,36003,36005,35996,36005,25829,0,0,0,0,0,0,0,0,0
2004-11-23,2004,87,139,239409,0,0,0,0,0,0,0,0,1,1,9,33,19,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,54,32,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,36005,35995,36002,36001,35996,36006,22234,0,0,0,0,0,0,0,0,0
2004-11-25,2004,4,6,235810,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35376,35998,36003,36002,36000,35994,20437,0,0,0,0,0,0,0,0,0
2004-11-27,2004,2,6,232207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33574,36001,36002,35992,36001,36003,18634,0,0,0,0,0,0,0,0,0
2004-11-29,2004,3,6,228607,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33574,35992,36004,36002,36001,35994,15040,0,0,0,0,0,0,0,0,0
2004-11-30,2004,1,5,226812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31770,36003,36002,35993,35999,36003,15042,0,0,0,0,0,0,0,0,0
2004-12-01,2004,6,35,225014,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,3,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31772,36005,36003,36001,35994,36003,13236,0,0,0,0,0,0,0,0,0
2004-12-02,2004,4,10,225006,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31772,35995,36005,35995,36004,35995,13240,0,0,0,0,0,0,0,0,0
2004-12-03,2004,3,10,221414,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29981,35995,36000,36001,36002,36000,11435,0,0,0,0,0,0,0,0,0
2004-12-04,2004,3,7,221411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29970,36005,36001,35996,36001,36001,11437,0,0,0,0,0,0,0,0,0
2004-12-05,2004,5,11,219605,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29970,36003,36002,35999,36002,36001,9628,0,0,0,0,0,0,0,0,0
2004-12-06,2004,1,8,217819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28178,35998,35999,36004,36000,36003,9637,0,0,0,0,0,0,0,0,0
2004-12-07,2004,4,6,217816,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28178,36002,35996,36001,36003,36001,9635,0,0,0,0,0,0,0,0,0
2004-12-08,2004,12,47,216009,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28167,36000,36006,35998,35997,36006,7835,0,0,0,0,0,0,0,0,0
2004-12-09,2004,2,19,216008,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28178,35992,36005,35998,35998,36008,7829,0,0,0,0,0,0,0,0,0
2004-12-10,2004,6,17,214208,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26366,35998,36007,35998,35995,36006,7838,0,0,0,0,0,0,0,0,0
2004-12-11,2004,2,18,214207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35996,36000,36006,35996,36004,7828,0,0,0,0,0,0,0,0,0
2004-12-12,2004,2,15,212407,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35997,35997,36002,35998,36000,6036,0,0,0,0,0,0,0,0,0
2004-12-13,2004,4,13,212416,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35996,36007,35996,35998,36006,6037,0,0,0,0,0,0,0,0,0
2004-12-14,2004,4,17,212409,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35995,36001,36006,35996,35997,6037,0,0,0,0,0,0,0,0,0
2004-12-15,2004,7,30,212415,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35997,36004,35999,35999,36000,6040,0,0,0,0,0,0,0,0,0
2004-12-17,2004,4,46,212410,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,9,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35997,36006,35999,35999,35997,6036,0,0,0,0,0,0,0,0,0
2004-12-18,2004,3,24,212408,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35996,36007,35994,36001,36003,6031,0,0,0,0,0,0,0,0,0
2004-12-20,2004,6,37,210612,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35998,36001,35997,35999,36006,4235,0,0,0,0,0,0,0,0,0
2004-12-21,2004,31,128,210603,0,0,0,0,0,0,0,0,2,3,0,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,13,9,6,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26366,36002,36007,35997,35997,35999,4235,0,0,0,0,0,0,0,0,0
2004-12-22,2004,16,72,212412,0,0,0,0,0,0,0,0,1,0,1,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35998,35997,36009,35998,35996,6038,0,0,0,0,0,0,0,0,0
2004-12-23,2004,7,31,212413,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35997,35999,36007,35999,35998,6036,0,0,0,0,0,0,0,0,0
2004-12-24,2004,2,32,212409,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35998,35998,36009,35991,35999,6038,0,0,0,0,0,0,0,0,0
2004-12-25,2004,4,18,212415,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35997,35999,36008,35992,36008,6034,0,0,0,0,0,0,0,0,0
2004-12-26,2004,2,20,212415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26378,35998,35999,36007,35997,35998,6038,0,0,0,0,0,0,0,0,0
2004-12-27,2004,3,9,212408,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26376,35996,35999,36002,36003,36001,6031,0,0,0,0,0,0,0,0,0
2004-12-28,2004,365,602,212407,0,0,0,0,0,0,0,0,5,81,1,22,34,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,153,2,53,65,314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26366,36006,35998,35997,36007,35997,6036,0,0,0,0,0,0,0,0,0
2004-12-29,2004,236,296,214216,0,0,0,0,0,0,0,0,209,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,42,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26377,35997,35999,36009,35998,35997,7839,0,0,0,0,0,0,0,0,0
2004-12-30,2004,2350,3409,216006,0,0,0,0,0,0,0,0,0,0,654,1693,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,886,2516,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28168,36001,35998,36000,36002,36003,7834,0,0,0,0,0,0,0,0,0
2004-12-31,2004,5,11,216005,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28177,35997,36000,35999,35995,36008,7829,0,0,0,0,0,0,0,0,0
2005-01-01,2005,4,13,215999,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28167,35997,36007,36001,36001,35991,7835,0,0,0,0,0,0,0,0,0
2005-01-02,2005,4,21,217809,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28178,35997,35998,35997,36007,35998,9634,0,0,0,0,0,0,0,0,0
2005-01-03,2005,5,9,217808,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28167,35997,36002,36005,35993,36006,9638,0,0,0,0,0,0,0,0,0
2005-01-04,2005,396,530,217811,0,0,0,0,0,0,0,0,0,1,1,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,525,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28179,35998,36000,35998,35997,36009,9630,0,0,0,0,0,0,0,0,0
2005-01-05,2005,2,8,221410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29980,35996,35997,36007,35996,36005,11429,0,0,0,0,0,0,0,0,0
2005-01-06,2005,2,7,221414,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29981,35996,35998,36006,35997,35996,11440,0,0,0,0,0,0,0,0,0
2005-01-07,2005,3,10,223204,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29970,35997,36005,35997,35996,36007,13232,0,0,0,0,0,0,0,0,0
2005-01-08,2005,2,12,223202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29970,35999,35998,35998,35999,36001,13237,0,0,0,0,0,0,0,0,0
2005-01-09,2005,25,67,223210,0,0,0,0,0,0,0,0,18,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29980,36001,35997,35994,36009,36001,13228,0,0,0,0,0,0,0,0,0
2005-01-10,2005,9,24,226800,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31769,36001,35997,36002,36001,36002,15028,0,0,0,0,0,0,0,0,0
2005-01-11,2005,0,7,63008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33579,29429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-12,2005,19,64,167407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570,36003,35996,35998,36004,16836,0,0,0,0,0,0,0,0,0
2005-01-13,2005,253,484,234008,0,0,0,0,0,0,0,0,9,9,7,18,41,32,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,8,44,78,80,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35372,36007,35994,35997,36006,35993,18639,0,0,0,0,0,0,0,0,0
2005-01-14,2005,323,596,235810,0,0,0,0,0,0,0,0,27,2,58,17,117,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,7,101,26,182,4,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35373,36005,35996,35995,36005,35997,20439,0,0,0,0,0,0,0,0,0
2005-01-15,2005,329,826,235811,0,0,0,0,0,0,0,0,65,67,31,39,18,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,159,115,120,53,18,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35372,36007,35998,36002,36000,35994,20438,0,0,0,0,0,0,0,0,0
2005-01-16,2005,341,612,239408,0,0,0,0,0,0,0,0,71,2,2,7,8,7,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,21,18,35,26,23,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,36008,35996,35997,36006,35994,36007,22230,0,0,0,0,0,0,0,0,0
2005-01-17,2005,6379,10656,241209,0,0,0,0,0,0,0,1,445,1400,4151,89,12,16,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667,2062,7306,189,41,39,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,35998,36006,35998,35994,36006,35995,24042,0,0,0,0,0,0,0,0,0
2005-01-18,2005,194,316,243005,0,0,0,0,0,0,0,2,0,1,0,1,1,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,1,4,2,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,36000,35995,35999,36007,35996,36003,24035,0,0,0,0,0,0,0,0,0
2005-01-19,2005,578,957,244805,0,0,0,0,0,0,0,0,75,21,2,1,1,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,43,8,1,1,1,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,36000,36005,35999,36000,35998,35996,25837,0,0,0,0,0,0,0,0,0
2005-01-20,2005,1376,2883,248417,0,0,0,0,0,0,0,1062,37,13,14,8,6,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,96,46,31,17,19,1,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4780,36001,35995,36000,35996,36009,35996,27640,0,0,0,0,0,0,0,0,0
2005-01-21,2005,430,670,250206,0,0,0,0,0,0,0,0,0,0,2,0,0,1,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,3,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,36001,36005,36002,35996,35997,36005,29430,0,0,0,0,0,0,0,0,0
